gene_a,gene_b,uniprot_a,uniprot_b,cluster,score,bench_fdr,high_conf,high_conf_novel,conf_pvalue,certified@0.05,certified@0.1,certified@0.2,audit_verdict_q0.10,source
IREB2,NME6,P48200,O75414,C5388,0.288,0.687840290381125,False,False,0.2110497237569061,False,False,False,not_supported,cm4ai_schaffer2025_table5
ARHGEF12,OSBP2,Q9NZN5,Q969R2,C5282,0.288,0.687956204379562,False,False,0.2110497237569061,False,False,False,not_supported,cm4ai_schaffer2025_table5
GABARAPL2,GFOD2,P60520,Q3B7J2,C5419,0.288,0.687840290381125,False,False,0.2110497237569061,False,False,False,not_supported,cm4ai_schaffer2025_table5
LRRC45,TASOR2,Q96CN5,Q5VWN6,C5303,0.288,0.687956204379562,False,False,0.2110497237569061,False,False,False,not_supported,cm4ai_schaffer2025_table5
FBXW11,TUBGCP5,Q9UKB1,Q96RT8,C5321,0.288,0.687956204379562,False,False,0.2110497237569061,False,False,False,not_supported,cm4ai_schaffer2025_table5
PRAME,IFT25,P78395,Q9Y547,C5300,0.288,0.687956204379562,False,False,0.2110497237569061,False,False,False,not_supported,cm4ai_schaffer2025_table5
DCAF5,SARDH,Q96JK2,Q9UL12,C5342,0.288,0.687956204379562,False,False,0.2110497237569061,False,False,False,not_supported,cm4ai_schaffer2025_table5
GFER,KIAA0232,P55789,Q92628,C5302,0.288,0.687840290381125,False,False,0.2110497237569061,False,False,False,not_supported,cm4ai_schaffer2025_table5
APBA3,APLP2,O96018,Q06481,C5329,0.286,0.702464788732394,False,False,0.21878453038674034,False,False,False,not_supported,cm4ai_schaffer2025_table5
POLR2H,POLR2L,P52434,P62875,C5287,0.286,0.698412698412698,False,False,0.21878453038674034,False,False,False,not_supported,cm4ai_schaffer2025_table5
LSM7,TUT1,Q9UK45,Q9H6E5,C5284,0.286,0.698412698412698,False,False,0.21878453038674034,False,False,False,not_supported,cm4ai_schaffer2025_table5
OSBP2,PITPNM3,Q969R2,Q9BZ71,C5282,0.286,0.698412698412698,False,False,0.21878453038674034,False,False,False,not_supported,cm4ai_schaffer2025_table5
ERAP1,TYSND1,Q9NZ08,Q2T9J0,C5283,0.286,0.698412698412698,False,False,0.21878453038674034,False,False,False,not_supported,cm4ai_schaffer2025_table5
LRWD1,LSM3,Q9UFC0,P62310,C5343,0.286,0.698412698412698,False,False,0.21878453038674034,False,False,False,not_supported,cm4ai_schaffer2025_table5
CDA,ESRP1,P32320,Q6NXG1,C5334,0.286,0.698412698412698,False,False,0.21878453038674034,False,False,False,not_supported,cm4ai_schaffer2025_table5
AKAP11,PITPNM1,Q9UKA4,O00562,C5282,0.286,0.698412698412698,False,False,0.21878453038674034,False,False,False,not_supported,cm4ai_schaffer2025_table5
RNF220,USP7,Q5VTB9,Q93009,C5326,0.286,0.698412698412698,False,False,0.21878453038674034,False,False,False,not_supported,cm4ai_schaffer2025_table5
EIF3M,PRRC2B,Q7L2H7,Q5JSZ5,C5340,0.286,0.698412698412698,False,False,0.21878453038674034,False,False,False,not_supported,cm4ai_schaffer2025_table5
NFKB1,PER2,P19838,O15055,C5356,0.286,0.698412698412698,False,False,0.21878453038674034,False,False,False,not_supported,cm4ai_schaffer2025_table5
POLE2,ZNF638,P56282,Q14966,C5315,0.286,0.698412698412698,False,False,0.21878453038674034,False,False,False,not_supported,cm4ai_schaffer2025_table5
H1-4,LSM3,P10412,P62310,C5343,0.286,0.698412698412698,False,False,0.21878453038674034,False,False,False,not_supported,cm4ai_schaffer2025_table5
ASH1L,TSHZ2,Q9NR48,Q9NRE2,C5323,0.286,0.698412698412698,False,False,0.21878453038674034,False,False,False,not_supported,cm4ai_schaffer2025_table5
DDAH2,SIRT5,O95865,Q9NXA8,C5318,0.286,0.698412698412698,False,False,0.21878453038674034,False,False,False,not_supported,cm4ai_schaffer2025_table5
PMF1-BGLAP,SHOC2,Q6P1K2,Q9UQ13,C5288,0.286,0.698412698412698,False,False,0.21878453038674034,False,False,False,not_supported,cm4ai_schaffer2025_table5
CCDC9B,DROSHA,Q6ZUT6,Q9NRR4,C5303,0.286,0.698412698412698,False,False,0.21878453038674034,False,False,False,not_supported,cm4ai_schaffer2025_table5
DDI2,RAD23A,Q5TDH0,P54725,C5293,0.284,0.706281833616298,False,False,0.2265193370165746,False,False,False,not_supported,cm4ai_schaffer2025_table5
RMDN2,SNX25,Q96LZ7,Q9H3E2,C5282,0.284,0.706281833616298,False,False,0.2265193370165746,False,False,False,not_supported,cm4ai_schaffer2025_table5
AP1B1,EPS15L1,Q10567,Q9UBC2,C5308,0.284,0.706281833616298,False,False,0.2265193370165746,False,False,False,not_supported,cm4ai_schaffer2025_table5
ERAP1,SLC39A6,Q9NZ08,Q13433,C5283,0.284,0.706281833616298,False,False,0.2265193370165746,False,False,False,not_supported,cm4ai_schaffer2025_table5
MRPL39,MRPL52,Q9NYK5,Q86TS9,C5319,0.284,0.706281833616298,False,False,0.2265193370165746,False,False,False,not_supported,cm4ai_schaffer2025_table5
MOV10,SRP54,Q9HCE1,P61011,C5301,0.284,0.706281833616298,False,False,0.2265193370165746,False,False,False,not_supported,cm4ai_schaffer2025_table5
DGKA,TEN1,P23743,Q86WV5,C5344,0.284,0.706281833616298,False,False,0.2265193370165746,False,False,False,not_supported,cm4ai_schaffer2025_table5
DIS3,MPHOSPH6,Q9Y2L1,Q99547,C5410,0.284,0.706281833616298,False,False,0.2265193370165746,False,False,False,not_supported,cm4ai_schaffer2025_table5
EDRF1,SNUPN,Q3B7T1,O95149,C5281,0.284,0.706281833616298,False,False,0.2265193370165746,False,False,False,not_supported,cm4ai_schaffer2025_table5
CSTF1,MPLKIP,Q05048,Q8TAP9,C5299,0.284,0.706281833616298,False,False,0.2265193370165746,False,False,False,not_supported,cm4ai_schaffer2025_table5
CLNS1A,TUT1,P54105,Q9H6E5,C5284,0.284,0.706281833616298,False,False,0.2265193370165746,False,False,False,not_supported,cm4ai_schaffer2025_table5
LRRN2,SARAF,O75325,Q96BY9,C5392,0.284,0.706281833616298,False,False,0.2265193370165746,False,False,False,not_supported,cm4ai_schaffer2025_table5
POLR3F,POLR3K,Q9H1D9,Q9Y2Y1,C5287,0.284,0.706281833616298,False,False,0.2265193370165746,False,False,False,not_supported,cm4ai_schaffer2025_table5
MARS1,TARS3,P56192,A2RTX5,C5290,0.284,0.706281833616298,False,False,0.2265193370165746,False,False,False,not_supported,cm4ai_schaffer2025_table5
KNL1,SHOC2,Q8NG31,Q9UQ13,C5288,0.284,0.706281833616298,False,False,0.2265193370165746,False,False,False,not_supported,cm4ai_schaffer2025_table5
PPP1CC,SYCE1,P36873,Q8N0S2,C5335,0.284,0.706281833616298,False,False,0.2265193370165746,False,False,False,not_supported,cm4ai_schaffer2025_table5
GNAS,GNG2,P63092,P59768,C5312,0.284,0.706281833616298,False,False,0.2265193370165746,False,False,False,not_supported,cm4ai_schaffer2025_table5
LARS1,PPP6R3,Q9P2J5,Q5H9R7,C5290,0.284,0.706281833616298,False,False,0.2265193370165746,False,False,False,not_supported,cm4ai_schaffer2025_table5
STRN3,STRN4,Q13033,Q9NRL3,C5349,0.284,0.706281833616298,False,False,0.2265193370165746,False,False,False,not_supported,cm4ai_schaffer2025_table5
STX6,VTI1B,O43752,Q9UEU0,C5292,0.284,0.706281833616298,False,False,0.2265193370165746,False,False,False,not_supported,cm4ai_schaffer2025_table5
ANKRD49,PER2,Q8WVL7,O15055,C5356,0.284,0.706281833616298,False,False,0.2265193370165746,False,False,False,not_supported,cm4ai_schaffer2025_table5
EXOSC2,MPHOSPH6,Q13868,Q99547,C5410,0.282,0.706467661691542,False,False,0.23425414364640884,False,False,False,not_supported,cm4ai_schaffer2025_table5
CEBPZ,SLC35F6,Q03701,Q8N357,C5367,0.282,0.706467661691542,False,False,0.23425414364640884,False,False,False,not_supported,cm4ai_schaffer2025_table5
PITPNM1,TTC39B,O00562,Q5VTQ0,C5282,0.282,0.706467661691542,False,False,0.23425414364640884,False,False,False,not_supported,cm4ai_schaffer2025_table5
DPP9,IRF9,Q86TI2,Q00978,C5415,0.282,0.705298013245033,False,False,0.23425414364640884,False,False,False,not_supported,cm4ai_schaffer2025_table5
P3H2,ZNF451,Q8IVL5,Q9Y4E5,C5324,0.282,0.706467661691542,False,False,0.23425414364640884,False,False,False,not_supported,cm4ai_schaffer2025_table5
CCDC9,TASOR2,Q9Y3X0,Q5VWN6,C5303,0.282,0.706467661691542,False,False,0.23425414364640884,False,False,False,not_supported,cm4ai_schaffer2025_table5
CNST,KNL1,Q6PJW8,Q8NG31,C5288,0.282,0.706467661691542,False,False,0.23425414364640884,False,False,False,not_supported,cm4ai_schaffer2025_table5
SYCE1,ZFYVE9,Q8N0S2,O95405,C5335,0.282,0.706467661691542,False,False,0.23425414364640884,False,False,False,not_supported,cm4ai_schaffer2025_table5
POLR2B,URI1,P30876,O94763,C5296,0.282,0.706467661691542,False,False,0.23425414364640884,False,False,False,not_supported,cm4ai_schaffer2025_table5
OSBP2,TTC39B,Q969R2,Q5VTQ0,C5282,0.282,0.706467661691542,False,False,0.23425414364640884,False,False,False,not_supported,cm4ai_schaffer2025_table5
TOPORS,TRPM3,Q9NS56,Q9HCF6,C5330,0.282,0.706467661691542,False,False,0.23425414364640884,False,False,False,not_supported,cm4ai_schaffer2025_table5
GFPT2,SLC7A11,O94808,Q9UPY5,C5363,0.282,0.706467661691542,False,False,0.23425414364640884,False,False,False,not_supported,cm4ai_schaffer2025_table5
CBLB,NCKAP1,Q13191,Q9Y2A7,C5365,0.282,0.706467661691542,False,False,0.23425414364640884,False,False,False,not_supported,cm4ai_schaffer2025_table5
GABARAPL2,GFOD1,P60520,Q9NXC2,C5419,0.282,0.706467661691542,False,False,0.23425414364640884,False,False,False,not_supported,cm4ai_schaffer2025_table5
CDYL,CHD5,Q9Y232,Q8TDI0,C5322,0.282,0.706467661691542,False,False,0.23425414364640884,False,False,False,not_supported,cm4ai_schaffer2025_table5
MYO10,TUBGCP5,Q9HD67,Q96RT8,C5321,0.281,0.704132231404958,False,False,0.23425414364640884,False,False,False,not_supported,cm4ai_schaffer2025_table5
AKAP11,PITPNM3,Q9UKA4,Q9BZ71,C5282,0.28,0.712903225806451,False,False,0.24419889502762432,False,False,False,not_supported,cm4ai_schaffer2025_table5
AIFM1,GFER,O95831,P55789,C5366,0.28,0.712903225806451,False,False,0.24419889502762432,False,False,False,not_supported,cm4ai_schaffer2025_table5
LRRC15,SCEL,Q8TF66,O95171,C5332,0.28,0.712903225806451,False,False,0.24419889502762432,False,False,False,not_supported,cm4ai_schaffer2025_table5
DROSHA,TUSC1,Q9NRR4,Q2TAM9,C5303,0.28,0.712903225806451,False,False,0.24419889502762432,False,False,False,not_supported,cm4ai_schaffer2025_table5
NSDHL,PPT1,Q15738,P50897,C5421,0.28,0.712903225806451,False,False,0.24419889502762432,False,False,False,not_supported,cm4ai_schaffer2025_table5
ATP13A3,IQSEC1,Q9H7F0,Q6DN90,C5336,0.28,0.712903225806451,False,False,0.24419889502762432,False,False,False,not_supported,cm4ai_schaffer2025_table5
CTSV,LRRC15,O60911,Q8TF66,C5332,0.28,0.712903225806451,False,False,0.24419889502762432,False,False,False,not_supported,cm4ai_schaffer2025_table5
FBXL17,FBXL19,Q9UF56,Q6PCT2,C5286,0.28,0.712903225806451,False,False,0.24419889502762432,False,False,False,not_supported,cm4ai_schaffer2025_table5
CAMLG,OSMR,P49069,Q99650,C5371,0.28,0.712903225806451,False,False,0.24419889502762432,False,False,False,not_supported,cm4ai_schaffer2025_table5
MAP3K6,ZNF451,O95382,Q9Y4E5,C5324,0.28,0.712903225806451,False,False,0.24419889502762432,False,False,False,not_supported,cm4ai_schaffer2025_table5
KDM3A,USP7,Q9Y4C1,Q93009,C5326,0.28,0.712903225806451,False,False,0.24419889502762432,False,False,False,not_supported,cm4ai_schaffer2025_table5
RAD23B,RTCB,P54727,Q9Y3I0,C5293,0.28,0.712903225806451,False,False,0.24419889502762432,False,False,False,not_supported,cm4ai_schaffer2025_table5
CTC1,NEIL2,Q2NKJ3,Q969S2,C5396,0.28,0.712903225806451,False,False,0.24419889502762432,False,False,False,not_supported,cm4ai_schaffer2025_table5
GOLGA3,SNAPIN,Q08378,O95295,C5306,0.28,0.712903225806451,False,False,0.24419889502762432,False,False,False,not_supported,cm4ai_schaffer2025_table5
DIS3,EXOSC2,Q9Y2L1,Q13868,C5410,0.28,0.712903225806451,False,False,0.24419889502762432,False,False,False,not_supported,cm4ai_schaffer2025_table5
EPRS1,LARS1,P07814,Q9P2J5,C5290,0.279,0.711755233494364,False,False,0.24419889502762432,False,False,False,not_supported,cm4ai_schaffer2025_table5
CEP57,HOMER2,Q86XR8,Q9NSB8,C5374,0.278,0.732394366197183,False,False,0.2574585635359116,False,False,False,not_supported,cm4ai_schaffer2025_table5
MRPL15,MRPL46,Q9P015,Q9H2W6,C5319,0.278,0.732394366197183,False,False,0.2574585635359116,False,False,False,not_supported,cm4ai_schaffer2025_table5
C1QTNF1,MAP3K6,Q9BXJ1,O95382,C5324,0.278,0.732394366197183,False,False,0.2574585635359116,False,False,False,not_supported,cm4ai_schaffer2025_table5
PPP1R2,ZFYVE16,P41236,Q7Z3T8,C5288,0.278,0.732394366197183,False,False,0.2574585635359116,False,False,False,not_supported,cm4ai_schaffer2025_table5
GNG2,RAD51C,P59768,O43502,C5312,0.278,0.732394366197183,False,False,0.2574585635359116,False,False,False,not_supported,cm4ai_schaffer2025_table5
CSRNP1,PPP1R2,Q96S65,P41236,C5288,0.278,0.732394366197183,False,False,0.2574585635359116,False,False,False,not_supported,cm4ai_schaffer2025_table5
CSRNP1,KNL1,Q96S65,Q8NG31,C5288,0.278,0.732394366197183,False,False,0.2574585635359116,False,False,False,not_supported,cm4ai_schaffer2025_table5
GCSH,NT5DC3,P23434,Q86UY8,C5353,0.278,0.732394366197183,False,False,0.2574585635359116,False,False,False,not_supported,cm4ai_schaffer2025_table5
SHOC2,ZFYVE16,Q9UQ13,Q7Z3T8,C5288,0.278,0.732394366197183,False,False,0.2574585635359116,False,False,False,not_supported,cm4ai_schaffer2025_table5
CA10,MFN1,Q9NS85,Q8IWA4,C5355,0.278,0.732394366197183,False,False,0.2574585635359116,False,False,False,not_supported,cm4ai_schaffer2025_table5
DHRS12,CENPN,A0PJE2,Q96H22,C5291,0.278,0.732394366197183,False,False,0.2574585635359116,False,False,False,not_supported,cm4ai_schaffer2025_table5
KNL1,PMF1-BGLAP,Q8NG31,Q6P1K2,C5288,0.278,0.732394366197183,False,False,0.2574585635359116,False,False,False,not_supported,cm4ai_schaffer2025_table5
GCDH,SARDH,Q92947,Q9UL12,C5342,0.278,0.732394366197183,False,False,0.2574585635359116,False,False,False,not_supported,cm4ai_schaffer2025_table5
HSPH1,SNUPN,Q92598,O95149,C5281,0.278,0.732394366197183,False,False,0.2574585635359116,False,False,False,not_supported,cm4ai_schaffer2025_table5
DNAJB4,UBAP2,Q9UDY4,Q5T6F2,C5281,0.278,0.732394366197183,False,False,0.2574585635359116,False,False,False,not_supported,cm4ai_schaffer2025_table5
DNAJB4,EDRF1,Q9UDY4,Q3B7T1,C5281,0.278,0.732394366197183,False,False,0.2574585635359116,False,False,False,not_supported,cm4ai_schaffer2025_table5
HGH1,PMS2,Q9BTY7,P54278,C5402,0.278,0.732394366197183,False,False,0.2574585635359116,False,False,False,not_supported,cm4ai_schaffer2025_table5
CDC25B,FBXW11,P30305,Q9UKB1,C5321,0.278,0.732394366197183,False,False,0.2574585635359116,False,False,False,not_supported,cm4ai_schaffer2025_table5
STX7,STX8,O15400,Q9UNK0,C5292,0.276,0.734446130500758,False,False,0.26519337016574585,False,False,False,not_supported,cm4ai_schaffer2025_table5
ERAP1,NAA35,Q9NZ08,Q5VZE5,C5283,0.276,0.734446130500758,False,False,0.26519337016574585,False,False,False,not_supported,cm4ai_schaffer2025_table5
CHD5,TGIF2,Q8TDI0,Q9GZN2,C5322,0.276,0.734446130500758,False,False,0.26519337016574585,False,False,False,not_supported,cm4ai_schaffer2025_table5
NOTCH3,VWCE,Q9UM47,Q96DN2,C5354,0.276,0.734446130500758,False,False,0.26519337016574585,False,False,False,not_supported,cm4ai_schaffer2025_table5
TUT1,WDR77,Q9H6E5,Q9BQA1,C5284,0.276,0.734446130500758,False,False,0.26519337016574585,False,False,False,not_supported,cm4ai_schaffer2025_table5
AKAP11,OSBP2,Q9UKA4,Q969R2,C5282,0.276,0.734446130500758,False,False,0.26519337016574585,False,False,False,not_supported,cm4ai_schaffer2025_table5
POLR2B,RPAP1,P30876,Q9BWH6,C5296,0.276,0.734446130500758,False,False,0.26519337016574585,False,False,False,not_supported,cm4ai_schaffer2025_table5
ADAM15,KMT2E,Q13444,Q8IZD2,C5305,0.276,0.734446130500758,False,False,0.26519337016574585,False,False,False,not_supported,cm4ai_schaffer2025_table5
CARS1,VARS1,P49589,P26640,C5408,0.276,0.734446130500758,False,False,0.26519337016574585,False,False,False,not_supported,cm4ai_schaffer2025_table5
CTSC,MPO,P53634,P05164,C5367,0.276,0.734446130500758,False,False,0.26519337016574585,False,False,False,not_supported,cm4ai_schaffer2025_table5
MYH14,NAP1L5,Q7Z406,Q96NT1,C5418,0.276,0.734446130500758,False,False,0.26519337016574585,False,False,False,not_supported,cm4ai_schaffer2025_table5
MYH14,SH3BGRL2,Q7Z406,Q9UJC5,C5418,0.276,0.734446130500758,False,False,0.26519337016574585,False,False,False,not_supported,cm4ai_schaffer2025_table5
BABAM1,WASHC4,Q9NWV8,Q2M389,C5348,0.276,0.734446130500758,False,False,0.26519337016574585,False,False,False,not_supported,cm4ai_schaffer2025_table5
CGGBP1,TRPM3,Q9UFW8,Q9HCF6,C5330,0.276,0.734446130500758,False,False,0.26519337016574585,False,False,False,not_supported,cm4ai_schaffer2025_table5
PDE4DIP,WWC1,Q5VU43-13,Q8IX03,C5327,0.276,0.734446130500758,False,False,0.26519337016574585,False,False,False,not_supported,cm4ai_schaffer2025_table5
PPP1R10,ZFYVE16,Q96QC0,Q7Z3T8,C5288,0.276,0.734446130500758,False,False,0.26519337016574585,False,False,False,not_supported,cm4ai_schaffer2025_table5
CPEB4,SYDE1,Q17RY0,Q6ZW31,C5386,0.276,0.734446130500758,False,False,0.26519337016574585,False,False,False,not_supported,cm4ai_schaffer2025_table5
KCTD10,WDR77,Q9H3F6,Q9BQA1,C5284,0.276,0.734446130500758,False,False,0.26519337016574585,False,False,False,not_supported,cm4ai_schaffer2025_table5
LSM3,MCEE,P62310,Q96PE7,C5343,0.276,0.734446130500758,False,False,0.26519337016574585,False,False,False,not_supported,cm4ai_schaffer2025_table5
AKAP11,LSG1,Q9UKA4,Q9H089,C5282,0.276,0.734446130500758,False,False,0.26519337016574585,False,False,False,not_supported,cm4ai_schaffer2025_table5
EPS15L1,AP2A1,Q9UBC2,O95782,C5308,0.274,0.735766423357664,False,False,0.27845303867403315,False,False,False,not_supported,cm4ai_schaffer2025_table5
MRTFA,PKN1,Q969V6,Q16512,C5385,0.274,0.735766423357664,False,False,0.27845303867403315,False,False,False,not_supported,cm4ai_schaffer2025_table5
CENPI,ITGB3BP,Q92674,Q13352,C5291,0.274,0.735766423357664,False,False,0.27845303867403315,False,False,False,not_supported,cm4ai_schaffer2025_table5
PPP6R3,SDCBP,Q5H9R7,O00560,C5290,0.274,0.735766423357664,False,False,0.27845303867403315,False,False,False,not_supported,cm4ai_schaffer2025_table5
H1-4,LRWD1,P10412,Q9UFC0,C5343,0.274,0.735766423357664,False,False,0.27845303867403315,False,False,False,not_supported,cm4ai_schaffer2025_table5
PITPNM3,TTC39B,Q9BZ71,Q5VTQ0,C5282,0.274,0.735766423357664,False,False,0.27845303867403315,False,False,False,not_supported,cm4ai_schaffer2025_table5
ECSIT,TRPM4,Q9BQ95,Q8TD43,C5283,0.274,0.735766423357664,False,False,0.27845303867403315,False,False,False,not_supported,cm4ai_schaffer2025_table5
CHD5,ZNF217,Q8TDI0,O75362,C5322,0.274,0.735766423357664,False,False,0.27845303867403315,False,False,False,not_supported,cm4ai_schaffer2025_table5
CARS1,EEF1A2,P49589,Q05639,C5408,0.274,0.735766423357664,False,False,0.27845303867403315,False,False,False,not_supported,cm4ai_schaffer2025_table5
SLC39A6,TRPM4,Q13433,Q8TD43,C5283,0.274,0.735766423357664,False,False,0.27845303867403315,False,False,False,not_supported,cm4ai_schaffer2025_table5
CENATAC,PCP4,Q86UT8,P48539,C5285,0.274,0.735766423357664,False,False,0.27845303867403315,False,False,False,not_supported,cm4ai_schaffer2025_table5
GIT2,NCKAP1,Q14161,Q9Y2A7,C5365,0.274,0.735766423357664,False,False,0.27845303867403315,False,False,False,not_supported,cm4ai_schaffer2025_table5
LARS1,MARS1,Q9P2J5,P56192,C5290,0.274,0.735766423357664,False,False,0.27845303867403315,False,False,False,not_supported,cm4ai_schaffer2025_table5
MARS1,PPP6R3,P56192,Q5H9R7,C5290,0.274,0.735766423357664,False,False,0.27845303867403315,False,False,False,not_supported,cm4ai_schaffer2025_table5
BAG3,HSPH1,O95817,Q92598,C5281,0.274,0.735766423357664,False,False,0.27845303867403315,False,False,False,not_supported,cm4ai_schaffer2025_table5
CPNE5,SRP14,Q9HCH3,P37108,C5301,0.274,0.735766423357664,False,False,0.27845303867403315,False,False,False,not_supported,cm4ai_schaffer2025_table5
PPARGC1B,TRPM3,Q86YN6,Q9HCF6,C5330,0.274,0.735766423357664,False,False,0.27845303867403315,False,False,False,not_supported,cm4ai_schaffer2025_table5
LARS1,PPP6R2,Q9P2J5,O75170,C5290,0.274,0.735766423357664,False,False,0.27845303867403315,False,False,False,not_supported,cm4ai_schaffer2025_table5
ALDH1L1,SKIC3,O75891,Q6PGP7,C5341,0.274,0.735766423357664,False,False,0.27845303867403315,False,False,False,not_supported,cm4ai_schaffer2025_table5
